,Year,Title,Album,Artist,Release_Date,Duration,Popularity,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Tempo,Time_Signature
76,2021,As I Am (feat. Khalid),Justice,Justin Bieber,2021-03-19,174406,68,0.127,0.595,0.543,0.0,0.0975,-8.149,0.038,99.928,4
77,2021,Met Him Last Night (feat. Ariana Grande),Dancing With The Devil…The Art of Starting Over,Demi Lovato,2021-04-02,204631,60,0.22,0.538,0.512,0.0,0.101,-4.548,0.0262,144.978,4
78,2021,m y . l i f e (with 21 Savage & Morray),The Off-Season,J. Cole,2021-05-14,218801,78,0.0622,0.597,0.587,0.0,0.214,-7.026,0.137,140.021,4
79,2021,Your Power,Your Power,Billie Eilish,2021-04-29,245896,4,0.937,0.634,0.285,0.000359,0.232,-14.007,0.0807,129.65,4
80,2021,Yonaguni,Yonaguni,Bad Bunny,2021-06-04,206710,88,0.276,0.644,0.648,0.0,0.135,-4.601,0.118,179.951,4
81,2021,You Right,Planet Her,Doja Cat,2021-06-25,186173,83,0.0164,0.828,0.621,0.00233,0.0845,-6.414,0.0565,128.986,4
82,2021,Permission to Dance,Butter / Permission to Dance,BTS,2021-07-09,187585,6,0.00544,0.702,0.741,0.0,0.337,-5.33,0.0427,124.925,4
83,2021,Motley Crew,Motley Crew,Post Malone,2021-07-09,184213,76,0.0904,0.797,0.631,3.71e-06,0.0998,-3.818,0.0786,129.915,4
84,2021,Fair Trade (with Travis Scott),Certified Lover Boy,Drake,2021-09-03,291175,83,0.0503,0.666,0.465,0.0,0.215,-8.545,0.26,167.937,4
85,2021,Hurricane,Donda,Kanye West,2021-08-29,243187,4,0.0466,0.587,0.561,0.0,0.109,-6.569,0.146,80.009,4
86,2021,Pepas,Pepas,Farruko,2021-06-24,287120,85,0.00776,0.762,0.766,6.98e-05,0.128,-3.955,0.0343,130.001,4
87,2021,THATS WHAT I WANT,MONTERO,Lil Nas X,2021-09-17,143901,85,0.00614,0.737,0.846,0.0,0.0486,-4.51,0.22,87.981,4
88,2021,Rumors (feat. Cardi B),Rumors (feat. Cardi B),Lizzo,2021-08-13,172832,71,0.13,0.827,0.731,0.0,0.418,-5.524,0.088,118.992,4
89,2021,Skate,Skate,Bruno Mars,2021-07-30,203122,4,0.037,0.708,0.598,0.0,0.17,-8.365,0.0291,112.027,4
90,2021,t r a n s p a r e n t s o u l feat. Travis Barker,t r a n s p a r e n t s o u l feat. Travis Barker,WILLOW,2021-04-27,168030,67,0.0021,0.39,0.83,0.0,0.156,-5.201,0.0563,90.021,4
91,2021,Cold Heart - PNAU Remix,Cold Heart (PNAU Remix),Elton John,2021-08-13,202735,87,0.034,0.796,0.798,4.19e-05,0.0952,-6.312,0.0317,116.032,4
92,2021,Leave Before You Love Me (with Jonas Brothers),Leave Before You Love Me,Marshmello,2021-05-21,154983,85,0.00226,0.721,0.738,4.41e-06,0.118,-4.77,0.0403,119.976,4
93,2021,Girl From Rio,Girl From Rio,Anitta,2021-04-29,194421,59,0.00727,0.692,0.639,0.0,0.199,-6.717,0.0352,140.059,4
94,2021,Arcade (feat. FLETCHER),Small Town Boy,Duncan Laurence,2020-11-27,187453,71,0.815,0.446,0.395,0.00216,0.128,-9.328,0.0365,71.944,3
95,2021,Summer of Love (Shawn Mendes & Tainy),Summer Of Love,Shawn Mendes,2021-08-20,184104,80,0.0297,0.776,0.808,0.000127,0.103,-4.501,0.117,123.988,4
96,2021,Meet Me At Our Spot,THE ANXIETY,THE ANXIETY,2020-03-13,162680,80,0.0153,0.773,0.47,0.000193,0.0851,-7.93,0.0299,94.995,4
97,2021,Life Goes On,"Ugly is Beautiful: Shorter, Thicker & Uglier (Deluxe)",Oliver Tree,2021-05-28,161803,80,0.186,0.7,0.49,0.0,0.117,-5.187,0.076,79.982,4
98,2021,Dick (feat. Doja Cat),Dick (feat. Doja Cat),StarBoi3,2021-04-23,175238,71,0.13,0.647,0.608,0.0,0.0584,-6.831,0.42,125.994,4
99,2021,Praise God,Donda,Kanye West,2021-08-29,226652,78,0.00904,0.798,0.545,9.48e-05,0.258,-6.466,0.168,118.029,4
0,2022,Nobody Gets Me,SOS,SZA,2022-12-09,180853,81,0.805,0.358,0.284,0.0,0.183,-8.285,0.0285,99.796,3
1,2022,Anti-Hero,Midnights,Taylor Swift,2022-10-21,200690,97,0.13,0.637,0.643,1.8e-06,0.142,-6.571,0.0519,97.008,4
2,2022,Unholy (feat. Kim Petras),Unholy (feat. Kim Petras),Sam Smith,2022-09-22,156943,100,0.013,0.714,0.472,4.51e-06,0.266,-7.375,0.0864,131.121,4
3,2022,CUFF IT,RENAISSANCE,Beyoncé,2022-07-29,225388,93,0.0368,0.78,0.689,9.69e-06,0.0698,-5.668,0.141,115.042,4
4,2022,Creepin' (with The Weeknd & 21 Savage),HEROES & VILLAINS,Metro Boomin,2022-12-02,221520,87,0.417,0.715,0.62,0.0,0.0822,-6.005,0.0484,97.95,4
5,2022,Calm Down (with Selena Gomez),Calm Down (with Selena Gomez),Rema,2022-08-25,239317,93,0.382,0.801,0.806,0.000669,0.114,-5.206,0.0381,106.999,4
6,2022,Made You Look,Takin' It Back,Meghan Trainor,2022-10-21,134256,94,0.345,0.838,0.525,1.92e-06,0.0771,-3.562,0.0665,144.981,4
7,2022,As It Was,As It Was,Harry Styles,2022-03-31,167303,93,0.342,0.52,0.731,0.00101,0.311,-5.338,0.0557,173.93,4
8,2022,Tití Me Preguntó,Un Verano Sin Ti,Bad Bunny,2022-05-06,243716,95,0.0993,0.65,0.715,0.000291,0.126,-5.198,0.253,106.672,4
9,2022,I'm Good (Blue),I'm Good (Blue),David Guetta,2022-08-26,175238,97,0.00383,0.561,0.965,7.07e-06,0.371,-3.673,0.0343,128.04,4
10,2022,Rich Flex,Her Loss,Drake,2022-11-04,239359,96,0.0503,0.561,0.52,1.86e-06,0.355,-9.342,0.244,153.15,3
11,2022,I Like You (A Happier Song) (with Doja Cat),Twelve Carat Toothache,Post Malone,2022-06-03,192840,89,0.121,0.733,0.67,0.0,0.121,-6.009,0.0751,100.964,4
12,2022,Miss You,Miss You,Oliver Tree,2022-08-05,206000,94,0.0128,0.587,0.742,0.00107,0.146,-6.64,0.0529,145.007,4
13,2022,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],Jung Kook,2022-11-20,201391,92,0.158,0.71,0.879,0.00142,0.439,-4.218,0.0422,114.993,4
14,2022,I Ain't Worried,"I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")",OneRepublic,2022-05-13,148485,95,0.0826,0.704,0.797,0.000745,0.0546,-5.927,0.0475,139.994,4
15,2022,Lavender Haze,Midnights,Taylor Swift,2022-10-21,202395,91,0.258,0.733,0.436,0.000573,0.157,-10.489,0.08,96.985,4
16,2022,Shirt,Shirt,SZA,2022-10-28,181830,90,0.146,0.824,0.453,0.0273,0.0896,-9.604,0.0968,119.959,4
17,2022,golden hour,this is what ____ feels like (Vol. 1-4),JVKE,2022-09-23,209259,89,0.653,0.515,0.593,0.162,0.25,-4.801,0.0322,94.467,3
18,2022,La Bachata,La Bachata,Manuel Turizo,2022-05-26,162637,97,0.583,0.835,0.679,1.98e-06,0.218,-5.329,0.0364,124.98,4
19,2022,Late Night Talking,Harry's House,Harry Styles,2022-05-20,177954,90,0.298,0.714,0.728,0.0,0.106,-4.595,0.0468,114.996,4
20,2022,Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By,Lift Me Up (From Black Panther: Wakanda Forever - Music From and Inspired By),Rihanna,2022-10-28,196519,90,0.899,0.247,0.299,0.0,0.131,-6.083,0.0315,177.115,4
21,2022,Escapism.,Escapism. / The Thrill Is Gone.,RAYE,2022-10-12,272373,85,0.138,0.538,0.742,4.67e-05,0.0934,-5.355,0.114,96.107,4
22,2022,STAR WALKIN' (League of Legends Worlds Anthem),STAR WALKIN' (League of Legends Worlds Anthem),Lil Nas X,2022-09-22,210575,90,0.148,0.637,0.715,0.0,0.0892,-4.971,0.0455,141.872,4
23,2022,Under The Influence,Indigo (Extended),Chris Brown,2019-10-04,184613,95,0.0635,0.733,0.69,1.18e-06,0.105,-5.529,0.0427,116.992,4
24,2022,La Jumpa,SR. SANTOS,Arcángel,2022-12-01,255693,78,0.111,0.887,0.234,0.67,0.13,-14.52,0.178,140.02,4
25,2022,Bones,Bones,Imagine Dragons,2022-03-11,165264,88,0.0206,0.773,0.742,0.0,0.0754,-3.678,0.046,114.071,4
26,2022,Something in the Orange,Something in the Orange,Zach Bryan,2022-04-22,228013,89,0.555,0.369,0.192,8.35e-06,0.0954,-12.151,0.04,175.212,3
27,2022,SNAP,SNAP,Rosa Linn,2022-03-19,179551,93,0.107,0.565,0.636,9.9e-06,0.447,-8.198,0.0638,170.01,4
28,2022,Vegas (From the Original Motion Picture Soundtrack ELVIS),Vegas (From the Original Motion Picture Soundtrack ELVIS),Doja Cat,2022-05-06,182906,87,0.0777,0.801,0.601,3.23e-05,0.145,-7.574,0.255,159.969,4
29,2022,Here With Me,Here With Me,d4vd,2022-09-22,242484,91,0.534,0.574,0.469,9.21e-05,0.128,-8.209,0.0254,132.023,4
30,2022,Bad Habit,Bad Habit,Steve Lacy,2022-06-29,232114,90,0.626,0.686,0.507,7.51e-05,0.383,-7.097,0.0357,168.955,4
31,2022,About Damn Time,About Damn Time,Lizzo,2022-04-14,191822,86,0.0995,0.836,0.743,0.0,0.335,-6.305,0.0656,108.966,4
32,2022,10:35,10:35,Tiësto,2022-11-03,172252,86,0.0683,0.696,0.793,3.78e-06,0.18,-5.733,0.097,120.003,4
33,2022,Until I Found You,Until I Found You,Stephen Sanchez,2021-09-01,177720,89,0.727,0.539,0.508,0.0,0.174,-6.05,0.0288,101.358,3
34,2022,Die For You,SMITHEREENS,Joji,2022-11-04,211666,90,0.383,0.472,0.518,0.127,0.289,-7.379,0.051,147.805,4
35,2022,Just Wanna Rock,Just Wanna Rock,Lil Uzi Vert,2022-10-17,123890,90,0.0652,0.486,0.545,0.00474,0.0642,-7.924,0.0336,150.187,4
36,2022,Super Freaky Girl,Super Freaky Girl,Nicki Minaj,2022-08-12,170977,87,0.0645,0.95,0.891,1.77e-05,0.309,-2.653,0.241,133.01,4
37,2022,Left and Right (Feat. Jung Kook of BTS),Left and Right (Feat. Jung Kook of BTS),Charlie Puth,2022-06-24,154486,87,0.619,0.881,0.592,1.32e-05,0.0901,-4.898,0.0324,101.058,4
38,2022,Pointless,Pointless,Lewis Capaldi,2022-12-02,228988,80,0.0686,0.325,0.59,0.0,0.104,-3.943,0.0495,180.449,3
39,2022,STAY (with Justin Bieber),STAY (with Justin Bieber),The Kid LAROI,2021-07-09,141805,88,0.0383,0.591,0.764,0.0,0.103,-5.484,0.0483,169.928,4
40,2022,Evergreen (You Didn’t Deserve Me At All),Ivory,Omar Apollo,2022-04-08,216680,87,0.598,0.697,0.336,0.00528,0.107,-10.395,0.0424,82.029,3
41,2022,DESPECHÁ,DESPECHÁ,ROSALÍA,2022-07-28,157017,91,0.184,0.919,0.623,1.63e-05,0.0609,-6.521,0.0992,130.037,4
42,2022,WAIT FOR U (feat. Drake & Tems),I NEVER LIKED YOU,Future,2022-04-29,189893,88,0.314,0.463,0.642,0.0,0.0686,-4.474,0.34,83.389,4
43,2022,Hold Me Closer,Hold Me Closer,Elton John,2022-08-26,202245,86,0.0746,0.667,0.75,0.000198,0.197,-4.602,0.0906,126.041,4
44,2022,How Do I Say Goodbye,How Do I Say Goodbye,Dean Lewis,2022-08-31,163603,87,0.214,0.4,0.641,0.0,0.0656,-6.303,0.0674,81.552,4
45,2022,THE LONELIEST,THE LONELIEST,Måneskin,2022-10-07,247067,87,0.00151,0.519,0.595,0.0,0.0762,-5.001,0.0283,129.786,4
46,2022,"Quevedo: Bzrp Music Sessions, Vol. 52","Quevedo: Bzrp Music Sessions, Vol. 52",Bizarrap,2022-07-06,198937,97,0.0125,0.621,0.782,0.033,0.23,-5.548,0.044,128.033,4
47,2022,Down In Atlanta,Down In Atlanta,Pharrell Williams,2022-11-18,164041,84,0.337,0.851,0.819,0.000153,0.0658,-5.173,0.212,83.154,3
48,2022,Doja,Doja,Central Cee,2022-07-21,97392,89,0.38,0.911,0.573,0.0,0.403,-7.43,0.288,140.04,4
49,2022,Shut Down,BORN PINK,BLACKPINK,2022-09-16,175889,83,0.00412,0.82,0.686,0.0,0.184,-5.102,0.038,110.058,3
